No,ID,MODE,Choice,Gender,Nat,Age,Job,Edu,Hinc,Hcar,DEP,TPP,LUG,ACCM,WCON,DMale,DFemale,Dvien,DNVien,DFNer,Cost_MT,Cost_Car,Cost_Taxi,Cost_Bus,Cost_VCAT,Park_MT,Park_Car,Park_Taxi,Park_Bus,Park_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Acctime_MT,Acctime_Car,Acctime_Taxi,Acctime_Bus,Acctime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,Trans_MT,Trans_Car,Trans_Taxi,Trans_Bus,Trans_VCAT,WC_MT,WC_Car,WC_Taxi,WC_Bus,WC_VCAT,ChIn_MT,ChIn_Car,ChIn_Taxi,ChIn_Bus,ChIn_VCAT
538,269,Motorbike,1,1,3,5,8,3,7,0,2,2,1,2,2,1,0,0,0,1,16500,0,0,0,0,5000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
539,270,Private Car,2,1,3,5,1,4,8,1,2,1,1,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
540,270,Private Car,2,1,3,5,1,4,8,1,2,2,1,2,2,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
541,271,Airport Bus,4,1,3,2,1,4,8,1,2,1,2,2,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
542,271,Airport Bus,4,1,3,2,1,4,8,1,2,2,2,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
543,272,Motorbike,1,2,3,2,1,4,8,1,2,1,2,2,1,0,1,0,0,1,16500,0,0,0,0,5000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
544,272,Motorbike,1,2,3,2,1,4,8,1,2,2,2,1,1,0,1,0,0,1,16500,0,0,0,0,5000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
545,273,Airport Bus,4,2,3,6,1,4,4,0,1,1,2,2,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
546,273,Airport Bus,4,2,3,6,1,4,4,0,1,2,2,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
547,274,Airport Limousine Bus,5,2,3,5,2,4,8,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
548,274,Airport Bus,4,2,3,5,2,4,8,0,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
549,275,Airport Limousine Bus,5,2,3,5,2,1,8,1,2,1,2,2,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
550,275,Airport Bus,4,2,3,5,2,1,8,1,2,2,2,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
551,276,Airport Limousine Bus,5,1,3,2,2,4,8,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
552,276,Airport Limousine Bus,5,1,3,2,2,4,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
553,277,Airport Bus,4,2,3,2,1,4,6,1,2,1,1,1,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
554,277,Airport Bus,4,2,3,2,1,4,6,1,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
555,278,Airport Bus,4,2,3,6,2,2,8,1,2,1,1,1,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
556,278,Airport Bus,4,2,3,6,2,2,8,1,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
557,279,Airport Limousine Bus,5,2,3,2,8,4,1,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
558,279,Airport Bus,4,2,3,2,8,4,1,0,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
559,280,Airport Limousine Bus,5,1,1,4,1,4,4,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
560,280,Airport Limousine Bus,5,1,1,4,1,4,4,0,1,2,1,2,2,1,0,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
561,281,Airport Limousine Bus,5,1,1,4,1,4,3,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
562,281,Airport Limousine Bus,5,1,1,4,1,4,3,1,1,2,2,1,2,1,0,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
563,282,Airport Limousine Bus,5,1,1,5,1,4,4,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
564,282,Airport Limousine Bus,5,1,1,5,1,4,4,1,1,2,2,1,2,1,0,1,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
565,283,Airport Limousine Bus,5,2,1,2,6,2,8,0,1,1,1,1,2,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
566,283,Private Car,2,2,1,2,6,2,8,0,1,2,1,2,2,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
567,284,Private Car,2,2,1,3,5,3,3,0,1,1,1,1,2,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
568,284,Private Car,2,2,1,3,5,3,3,0,1,2,1,2,2,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
569,285,Private Car,2,1,1,2,1,3,4,1,1,1,1,1,1,1,0,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
570,285,Private Car,2,1,1,2,1,3,4,1,1,2,1,2,2,1,0,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
571,286,Airport Bus,4,2,1,2,6,2,5,1,1,1,1,1,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
572,286,Airport Bus,4,2,1,2,6,2,5,1,1,2,1,2,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
573,287,Airport Limousine Bus,5,1,1,2,5,3,6,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
574,287,Airport Bus,4,1,1,2,5,3,6,1,1,2,1,2,2,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
575,288,Airport Bus,4,2,1,2,6,3,6,1,1,1,1,1,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
576,288,Airport Bus,4,2,1,2,6,3,6,1,1,2,1,2,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
577,289,Airport Limousine Bus,5,1,1,3,2,4,8,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
578,289,Airport Bus,4,1,1,3,2,4,8,1,1,2,1,2,2,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
579,290,Airport Limousine Bus,5,2,1,2,6,2,6,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
580,290,Airport Bus,4,2,1,2,6,2,6,1,1,2,1,2,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
581,291,Airport Limousine Bus,5,2,1,2,6,2,5,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
582,291,Airport Bus,4,2,1,2,6,2,5,1,1,2,1,2,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
583,292,Airport Limousine Bus,5,1,1,2,6,2,6,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
584,292,Taxi,3,1,1,2,6,2,6,1,1,2,1,2,2,1,0,1,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
585,293,Airport Limousine Bus,5,1,1,2,6,2,4,0,1,1,1,1,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
586,293,Airport Limousine Bus,5,1,1,2,6,2,4,0,1,2,1,2,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
587,294,Airport Bus,4,2,1,2,6,2,6,1,1,1,1,1,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
588,294,Taxi,3,2,1,2,6,2,6,1,1,2,1,2,2,0,1,1,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
589,295,Airport Bus,4,1,1,3,1,4,4,1,1,1,2,2,1,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
590,295,Airport Bus,4,1,1,3,1,4,4,1,1,2,2,1,2,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
591,296,Airport Limousine Bus,5,1,1,2,5,3,3,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
592,296,Airport Limousine Bus,5,1,1,2,5,3,3,1,1,2,1,2,2,1,0,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
593,297,Private Car,2,2,1,3,1,3,2,0,1,1,1,1,2,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
594,297,Airport Limousine Bus,5,2,1,3,1,3,2,0,1,2,1,2,2,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
595,298,Airport Limousine Bus,5,2,1,3,1,4,5,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
596,298,Private Car,2,2,1,3,1,4,5,1,1,2,1,2,1,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
597,299,Airport Limousine Bus,5,2,1,2,6,2,6,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
598,299,Airport Bus,4,2,1,2,6,2,6,1,1,2,1,2,2,0,1,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
599,300,Airport Limousine Bus,5,1,3,2,1,3,3,1,2,1,2,2,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
600,300,Airport Limousine Bus,5,1,3,2,1,3,3,1,2,2,2,1,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
601,301,Airport Limousine Bus,5,1,3,3,4,3,6,1,1,1,2,2,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
602,301,Airport Bus,4,1,3,3,4,3,6,1,1,2,2,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
603,302,Airport Limousine Bus,5,2,3,2,6,3,7,1,2,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
604,302,Airport Bus,4,2,3,2,6,3,7,1,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
605,303,Airport Limousine Bus,5,1,3,3,2,4,8,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
606,303,Airport Limousine Bus,5,1,3,3,2,4,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
607,304,Airport Bus,4,2,3,2,5,3,6,0,2,1,2,2,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
608,304,Airport Bus,4,2,3,2,5,3,6,0,2,2,2,1,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
609,305,Airport Bus,4,1,3,3,5,3,6,0,2,1,1,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
610,305,Airport Bus,4,1,3,3,5,3,6,0,2,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
611,306,Airport Bus,4,1,3,2,5,4,8,0,2,1,1,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
612,306,Motorbike,1,1,3,2,5,4,8,0,2,2,1,2,2,1,0,0,0,1,16500,0,0,0,0,5000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
613,307,Taxi,3,1,3,3,5,3,6,1,2,1,2,2,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
614,307,Airport Limousine Bus,5,1,3,3,5,3,6,1,2,2,2,1,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
615,308,Airport Bus,4,1,3,2,2,3,8,1,2,1,2,2,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
616,308,Airport Bus,4,1,3,2,2,3,8,1,2,2,2,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
617,309,Airport Bus,4,2,3,2,2,4,8,1,2,1,1,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
618,309,Airport Bus,4,2,3,2,2,4,8,1,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
619,310,Taxi,3,1,3,5,4,4,8,0,2,1,2,2,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
620,310,Airport Limousine Bus,5,1,3,5,4,4,8,0,2,2,2,1,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
621,311,Taxi,3,1,3,2,5,4,8,0,2,1,1,1,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
622,311,Airport Bus,4,1,3,2,5,4,8,0,2,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
623,312,Airport Limousine Bus,5,2,3,3,3,2,7,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
624,312,Airport Bus,4,2,3,3,3,2,7,0,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
625,313,Airport Bus,4,1,3,6,2,3,8,1,2,1,1,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
626,313,Airport Bus,4,1,3,6,2,3,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
627,314,Private Car,2,2,1,2,2,1,5,0,1,1,2,2,1,0,1,1,0,0,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
