No,ID,Scenario,Mode,Choice,Nationality,Vientiane,Gender,Mar,Age,Job,Edu,Hinc,Hcar,Hmem,Carown,AirClass,Dependency,WeaCon,Tpp,ChLug,Accom,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT
569,285,S5,Car,2,1,1,1,0,2,1,3,2,3,5,1,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
570,285,S6,Car,2,1,1,1,0,2,1,3,2,3,5,1,1,1,0,1,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
571,286,S1,Bus,4,1,1,0,0,2,3,2,2,2,5,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
572,286,S2,Bus,4,1,1,0,0,2,3,2,2,2,5,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
573,287,S1,VCAT,5,1,1,1,0,2,4,3,3,3,4,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
574,287,S2,Bus,4,1,1,1,0,2,4,3,3,3,4,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
575,288,S1,Bus,4,1,1,0,0,2,3,3,3,3,3,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
576,288,S2,Bus,4,1,1,0,0,2,3,3,3,3,3,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
577,289,S1,VCAT,5,1,1,1,1,3,2,4,3,3,5,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
578,289,S2,Bus,4,1,1,1,1,3,2,4,3,3,5,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
579,290,S1,VCAT,5,1,1,0,0,2,3,2,3,3,5,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
580,290,S2,Bus,4,1,1,0,0,2,3,2,3,3,5,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
581,291,S1,VCAT,5,1,1,0,0,2,3,2,2,2,3,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
582,291,S2,Bus,4,1,1,0,0,2,3,2,2,2,3,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
583,292,S1,VCAT,5,1,1,1,0,2,3,2,3,3,5,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
584,292,S3,Taxi,3,1,1,1,0,2,3,2,3,3,5,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
585,293,S1,VCAT,5,1,1,1,0,2,3,2,2,0,4,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
586,293,S3,VCAT,5,1,1,1,0,2,3,2,2,0,4,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
587,294,S1,Bus,4,1,1,0,0,2,3,2,3,3,4,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
588,294,S3,Taxi,3,1,1,0,0,2,3,2,3,3,4,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
589,295,S6,Bus,4,1,2,1,1,3,1,4,2,2,4,1,1,1,0,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,15,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
590,295,S6,Bus,4,1,2,1,1,3,1,4,2,2,4,1,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
591,296,S1,VCAT,5,1,1,1,1,2,4,3,1,2,2,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
592,296,S3,VCAT,5,1,1,1,1,2,4,3,1,2,2,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
593,297,S1,Car,2,1,1,0,1,3,1,3,1,0,1,1,1,1,1,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
594,297,S3,VCAT,5,1,1,0,1,3,1,3,1,0,1,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
595,298,S1,VCAT,5,1,1,0,1,3,1,4,2,1,5,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
596,298,S3,Car,2,1,1,0,1,3,1,4,2,1,5,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
597,299,S1,VCAT,5,1,1,0,0,2,3,2,3,2,3,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
598,299,S2,Bus,4,1,1,0,0,2,3,2,3,2,3,1,1,1,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
599,300,S6,VCAT,5,3,3,1,1,2,1,3,1,2,3,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
600,300,S8,VCAT,5,3,3,1,1,2,1,3,1,2,3,1,1,0,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
601,301,S6,VCAT,5,3,3,1,1,3,2,3,3,1,2,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
602,301,S6,Bus,4,3,3,1,1,3,2,3,3,1,2,1,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
603,302,S7,VCAT,5,3,3,0,0,2,3,3,3,3,5,1,1,0,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
604,302,S7,Bus,4,3,3,0,0,2,3,3,3,3,5,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
605,303,S7,VCAT,5,3,3,1,1,3,2,4,3,3,3,1,1,0,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
606,303,S7,VCAT,5,3,3,1,1,3,2,4,3,3,3,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
607,304,S2,Bus,4,3,3,0,0,2,4,3,3,0,2,1,1,0,0,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,15,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
608,304,S4,Bus,4,3,3,0,0,2,4,3,3,0,2,1,1,0,0,0,0,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,10,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
609,305,S7,Bus,4,3,3,1,0,3,4,3,3,0,2,0,1,0,1,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
610,305,S7,Bus,4,3,3,1,0,3,4,3,3,0,2,0,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
611,306,S7,Bus,4,3,3,1,0,2,4,4,3,0,2,1,1,0,1,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
612,306,S2,Motorbike,1,3,3,1,0,2,4,4,3,0,2,1,1,0,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
613,307,S6,Taxi,3,3,3,1,0,3,4,3,3,1,1,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
614,307,S8,VCAT,5,3,3,1,0,3,4,3,3,1,1,1,1,0,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
615,308,S6,Bus,4,3,3,1,0,2,2,3,3,1,2,1,1,0,0,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,15,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
616,308,S6,Bus,4,3,3,1,0,2,2,3,3,1,2,1,1,0,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
617,309,S1,Bus,4,3,3,0,0,2,2,4,3,1,2,1,1,0,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
618,309,S2,Bus,4,3,3,0,0,2,2,4,3,1,2,1,1,0,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
619,310,S6,Taxi,3,3,3,1,1,5,2,4,3,0,2,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
620,310,S8,VCAT,5,3,3,1,1,5,2,4,3,0,2,1,1,0,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
621,311,S1,Taxi,3,3,3,1,0,2,4,4,3,0,5,0,1,0,1,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
622,311,S2,Bus,4,3,3,1,0,2,4,4,3,0,5,0,1,0,0,0,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,10,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
623,312,S7,VCAT,5,3,3,0,0,3,2,2,3,0,1,0,1,0,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
624,312,S7,Bus,4,3,3,0,0,3,2,2,3,0,1,0,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
625,313,S7,Bus,4,3,3,1,1,5,2,3,3,3,3,1,1,0,1,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
626,313,S7,Bus,4,3,3,1,1,5,2,3,3,3,3,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
627,314,S6,Car,2,1,1,0,0,2,2,1,2,0,5,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
628,314,S3,Motorbike,1,1,1,0,0,2,2,1,2,0,5,1,1,1,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
629,315,S5,Taxi,3,3,3,1,1,5,2,4,3,2,1,1,1,0,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
630,315,S7,Bus,4,3,3,1,1,5,2,4,3,2,1,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
631,316,S6,VCAT,5,3,3,0,1,3,4,4,3,1,2,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
632,316,S6,Bus,4,3,3,0,1,3,4,4,3,1,2,1,1,0,0,0,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
633,317,S5,Car,2,3,3,0,0,2,2,1,3,3,5,1,1,1,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
634,317,S7,VCAT,5,3,3,0,0,2,2,1,3,3,5,1,1,1,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
635,318,S7,VCAT,5,3,3,0,0,3,1,3,2,0,1,1,1,0,1,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
636,318,S7,Bus,4,3,3,0,0,3,1,3,2,0,1,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
637,319,S5,VCAT,5,3,3,1,1,3,1,3,2,1,2,1,1,0,1,1,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,65,43,20,25,25,35,18,0,0,0,15,10,0,0,0,20,15,0,10,10,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
638,319,S7,Bus,4,3,3,1,1,3,1,3,2,1,2,1,1,0,0,0,1,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,10,15,0,0,0,20,20,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,0
639,320,S6,VCAT,5,1,1,0,0,3,4,3,2,2,4,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
640,320,S8,VCAT,5,1,1,0,0,3,4,3,2,2,4,1,1,1,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
641,321,S2,VCAT,5,1,1,0,0,3,4,3,1,0,3,1,1,1,1,1,0,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,53,20,25,25,35,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,120,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
642,321,S4,VCAT,5,1,1,0,0,3,4,3,1,0,3,1,1,1,1,0,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,58,20,25,25,35,23,0,0,0,15,15,0,0,0,20,20,10,0,0,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,0
643,322,S6,VCAT,5,1,1,0,1,3,4,3,1,2,2,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
644,322,S8,VCAT,5,1,1,0,1,3,4,3,1,2,2,1,1,1,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
645,323,S1,VCAT,5,1,1,0,0,2,4,3,2,0,3,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
646,323,S3,VCAT,5,1,1,0,0,2,4,3,2,0,3,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
647,324,S6,VCAT,5,1,1,1,0,1,3,1,1,0,2,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
648,324,S8,VCAT,5,1,1,1,0,1,3,1,1,0,2,1,1,1,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
649,325,S6,VCAT,5,1,1,0,0,2,1,3,2,0,3,1,1,1,1,1,0,0,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,60,48,20,25,25,35,18,0,0,0,10,10,0,0,0,20,20,0,10,10,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,0
650,325,S8,VCAT,5,1,1,0,0,2,1,3,2,0,3,1,1,1,0,0,1,1,16500,42000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,35,18,0,0,0,15,15,0,0,0,20,20,10,10,10,10,0,90,120,120,120,50,5000,10000,0,0,0,0,0,0,1,0
651,326,S1,VCAT,5,1,1,0,0,2,1,3,1,0,2,1,1,1,0,1,1,1,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,35,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,90,90,90,90,40,5000,10000,0,0,0,0,0,0,1,0
652,326,S3,VCAT,5,1,1,0,0,2,1,3,1,0,2,1,1,1,0,0,1,0,16500,42000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,75,53,20,25,25,35,23,0,0,0,15,15,0,0,0,20,15,10,0,0,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,0
